date,district,flood_label
2023-07-28,Tehri Garhwal,0
2023-07-29,Tehri Garhwal,0
2023-07-30,Tehri Garhwal,0
2023-07-31,Tehri Garhwal,0
2023-08-01,Tehri Garhwal,0
2023-08-02,Tehri Garhwal,0
2023-08-03,Tehri Garhwal,1
2023-08-04,Tehri Garhwal,1
2023-08-05,Tehri Garhwal,1
2023-08-06,Tehri Garhwal,0
2023-08-07,Tehri Garhwal,0
2023-08-08,Tehri Garhwal,0
2023-08-09,Tehri Garhwal,0
2023-08-10,Tehri Garhwal,0
2023-08-11,Tehri Garhwal,1
2023-08-12,Tehri Garhwal,1
2023-08-13,Tehri Garhwal,1
2023-08-14,Tehri Garhwal,0
2023-08-15,Tehri Garhwal,0
2023-08-16,Tehri Garhwal,0
2023-08-17,Tehri Garhwal,0
2023-08-18,Tehri Garhwal,1
2023-08-19,Tehri Garhwal,1
2023-08-20,Tehri Garhwal,1
2023-08-21,Tehri Garhwal,0
2023-08-22,Tehri Garhwal,0
2023-08-23,Tehri Garhwal,0
2023-08-24,Tehri Garhwal,0
2023-08-25,Tehri Garhwal,0
2023-08-26,Tehri Garhwal,0
2023-08-27,Tehri Garhwal,0
2023-08-28,Tehri Garhwal,0
2023-08-29,Tehri Garhwal,0
2023-08-30,Tehri Garhwal,0
2023-08-31,Tehri Garhwal,0
2023-09-01,Tehri Garhwal,0
2023-09-02,Tehri Garhwal,0
2023-09-03,Tehri Garhwal,0
2023-09-04,Tehri Garhwal,0
2023-09-05,Tehri Garhwal,0
2023-09-06,Tehri Garhwal,0
2023-09-07,Tehri Garhwal,0
2023-09-08,Tehri Garhwal,0
2023-09-09,Tehri Garhwal,0
2023-09-10,Tehri Garhwal,0
2023-09-11,Tehri Garhwal,0
2023-09-12,Tehri Garhwal,0
2023-09-13,Tehri Garhwal,0
2023-09-14,Tehri Garhwal,0
2023-09-15,Tehri Garhwal,0
2023-09-16,Tehri Garhwal,0
2023-09-17,Tehri Garhwal,0
2023-09-18,Tehri Garhwal,0
2023-09-19,Tehri Garhwal,0
2023-09-20,Tehri Garhwal,0
2023-09-21,Tehri Garhwal,0
2023-09-22,Tehri Garhwal,0
2023-09-23,Tehri Garhwal,0
2023-09-24,Tehri Garhwal,0
2023-09-25,Tehri Garhwal,0
2023-09-26,Tehri Garhwal,0
2023-09-27,Tehri Garhwal,0
2023-09-28,Tehri Garhwal,0
2023-09-29,Tehri Garhwal,0
2023-09-30,Tehri Garhwal,0
2023-10-01,Tehri Garhwal,0
2023-10-02,Tehri Garhwal,0
2023-10-03,Tehri Garhwal,0
2023-10-04,Tehri Garhwal,0
2023-10-05,Tehri Garhwal,0
2023-10-06,Tehri Garhwal,0
2023-10-07,Tehri Garhwal,0
2023-10-08,Tehri Garhwal,0
2023-10-09,Tehri Garhwal,0
2023-10-10,Tehri Garhwal,0
2023-10-11,Tehri Garhwal,0
2023-10-12,Tehri Garhwal,0
2023-10-13,Tehri Garhwal,0
2023-10-14,Tehri Garhwal,0
2023-10-15,Tehri Garhwal,0
2023-10-16,Tehri Garhwal,0
2023-10-17,Tehri Garhwal,0
2023-10-18,Tehri Garhwal,0
2023-10-19,Tehri Garhwal,0
2023-10-20,Tehri Garhwal,0
2023-10-21,Tehri Garhwal,0
2023-10-22,Tehri Garhwal,0
2023-10-23,Tehri Garhwal,0
2023-10-24,Tehri Garhwal,0
2023-10-25,Tehri Garhwal,0
2023-10-26,Tehri Garhwal,0
2023-10-27,Tehri Garhwal,0
2023-10-28,Tehri Garhwal,0
2023-10-29,Tehri Garhwal,0
2023-10-30,Tehri Garhwal,0
2023-10-31,Tehri Garhwal,0
2023-11-01,Tehri Garhwal,0
2023-11-02,Tehri Garhwal,0
2023-11-03,Tehri Garhwal,0
2023-11-04,Tehri Garhwal,0
2023-11-05,Tehri Garhwal,0
2023-11-06,Tehri Garhwal,0
2023-11-07,Tehri Garhwal,0
2023-11-08,Tehri Garhwal,0
2023-11-09,Tehri Garhwal,0
2023-11-10,Tehri Garhwal,0
2023-11-11,Tehri Garhwal,0
2023-11-12,Tehri Garhwal,0
2023-11-13,Tehri Garhwal,0
2023-11-14,Tehri Garhwal,0
2023-11-15,Tehri Garhwal,0
2023-11-16,Tehri Garhwal,0
2023-11-17,Tehri Garhwal,0
2023-11-18,Tehri Garhwal,0
2023-11-19,Tehri Garhwal,0
2023-11-20,Tehri Garhwal,0
2023-11-21,Tehri Garhwal,0
2023-11-22,Tehri Garhwal,0
2023-11-23,Tehri Garhwal,0
2023-11-24,Tehri Garhwal,0
2023-11-25,Tehri Garhwal,0
2023-11-26,Tehri Garhwal,0
2023-11-27,Tehri Garhwal,0
2023-11-28,Tehri Garhwal,0
2023-11-29,Tehri Garhwal,0
2023-11-30,Tehri Garhwal,0
2023-12-01,Tehri Garhwal,0
2023-12-02,Tehri Garhwal,0
2023-12-03,Tehri Garhwal,0
2023-12-04,Tehri Garhwal,0
2023-12-05,Tehri Garhwal,0
2023-12-06,Tehri Garhwal,0
2023-12-07,Tehri Garhwal,0
2023-12-08,Tehri Garhwal,0
2023-12-09,Tehri Garhwal,0
2023-12-10,Tehri Garhwal,0
2023-12-11,Tehri Garhwal,0
2023-12-12,Tehri Garhwal,0
2023-12-13,Tehri Garhwal,0
2023-12-14,Tehri Garhwal,0
2023-12-15,Tehri Garhwal,0
2023-12-16,Tehri Garhwal,0
2023-12-17,Tehri Garhwal,0
2023-12-18,Tehri Garhwal,0
2023-12-19,Tehri Garhwal,0
2023-12-20,Tehri Garhwal,0
2023-12-21,Tehri Garhwal,0
2023-12-22,Tehri Garhwal,0
2023-12-23,Tehri Garhwal,0
2023-12-24,Tehri Garhwal,0
2023-12-25,Tehri Garhwal,0
2023-12-26,Tehri Garhwal,0
2023-12-27,Tehri Garhwal,0
2023-12-28,Tehri Garhwal,0
2023-12-29,Tehri Garhwal,0
2023-12-30,Tehri Garhwal,0
2023-12-31,Tehri Garhwal,0
2020-01-01,Udham Singh Nagar,0
2020-01-02,Udham Singh Nagar,0
2020-01-03,Udham Singh Nagar,0
2020-01-04,Udham Singh Nagar,0
2020-01-05,Udham Singh Nagar,0
2020-01-06,Udham Singh Nagar,0
2020-01-07,Udham Singh Nagar,0
2020-01-08,Udham Singh Nagar,0
2020-01-09,Udham Singh Nagar,0
2020-01-10,Udham Singh Nagar,0
2020-01-11,Udham Singh Nagar,0
2020-01-12,Udham Singh Nagar,0
2020-01-13,Udham Singh Nagar,0
2020-01-14,Udham Singh Nagar,0
2020-01-15,Udham Singh Nagar,0
2020-01-16,Udham Singh Nagar,0
2020-01-17,Udham Singh Nagar,0
2020-01-18,Udham Singh Nagar,0
2020-01-19,Udham Singh Nagar,0
2020-01-20,Udham Singh Nagar,0
2020-01-21,Udham Singh Nagar,0
2020-01-22,Udham Singh Nagar,0
2020-01-23,Udham Singh Nagar,0
2020-01-24,Udham Singh Nagar,0
2020-01-25,Udham Singh Nagar,0
2020-01-26,Udham Singh Nagar,0
2020-01-27,Udham Singh Nagar,0
2020-01-28,Udham Singh Nagar,0
2020-01-29,Udham Singh Nagar,0
2020-01-30,Udham Singh Nagar,0
2020-01-31,Udham Singh Nagar,0
2020-02-01,Udham Singh Nagar,0
2020-02-02,Udham Singh Nagar,0
2020-02-03,Udham Singh Nagar,0
2020-02-04,Udham Singh Nagar,0
2020-02-05,Udham Singh Nagar,0
2020-02-06,Udham Singh Nagar,0
2020-02-07,Udham Singh Nagar,0
2020-02-08,Udham Singh Nagar,0
2020-02-09,Udham Singh Nagar,0
2020-02-10,Udham Singh Nagar,0
2020-02-11,Udham Singh Nagar,0
2020-02-12,Udham Singh Nagar,0
2020-02-13,Udham Singh Nagar,0
2020-02-14,Udham Singh Nagar,0
2020-02-15,Udham Singh Nagar,0
2020-02-16,Udham Singh Nagar,0
2020-02-17,Udham Singh Nagar,0
2020-02-18,Udham Singh Nagar,0
2020-02-19,Udham Singh Nagar,0
2020-02-20,Udham Singh Nagar,0
2020-02-21,Udham Singh Nagar,0
2020-02-22,Udham Singh Nagar,0
2020-02-23,Udham Singh Nagar,0
2020-02-24,Udham Singh Nagar,0
2020-02-25,Udham Singh Nagar,0
2020-02-26,Udham Singh Nagar,0
2020-02-27,Udham Singh Nagar,0
2020-02-28,Udham Singh Nagar,0
2020-02-29,Udham Singh Nagar,0
2020-03-01,Udham Singh Nagar,0
2020-03-02,Udham Singh Nagar,0
2020-03-03,Udham Singh Nagar,0
2020-03-04,Udham Singh Nagar,0
2020-03-05,Udham Singh Nagar,0
2020-03-06,Udham Singh Nagar,0
2020-03-07,Udham Singh Nagar,0
2020-03-08,Udham Singh Nagar,0
2020-03-09,Udham Singh Nagar,0
2020-03-10,Udham Singh Nagar,0
2020-03-11,Udham Singh Nagar,0
2020-03-12,Udham Singh Nagar,0
2020-03-13,Udham Singh Nagar,0
2020-03-14,Udham Singh Nagar,0
2020-03-15,Udham Singh Nagar,0
2020-03-16,Udham Singh Nagar,0
2020-03-17,Udham Singh Nagar,0
2020-03-18,Udham Singh Nagar,0
2020-03-19,Udham Singh Nagar,0
2020-03-20,Udham Singh Nagar,0
2020-03-21,Udham Singh Nagar,0
2020-03-22,Udham Singh Nagar,0
2020-03-23,Udham Singh Nagar,0
2020-03-24,Udham Singh Nagar,0
2020-03-25,Udham Singh Nagar,0
2020-03-26,Udham Singh Nagar,0
2020-03-27,Udham Singh Nagar,0
2020-03-28,Udham Singh Nagar,0
2020-03-29,Udham Singh Nagar,0
2020-03-30,Udham Singh Nagar,0
2020-03-31,Udham Singh Nagar,0
2020-04-01,Udham Singh Nagar,0
2020-04-02,Udham Singh Nagar,0
2020-04-03,Udham Singh Nagar,0
2020-04-04,Udham Singh Nagar,0
2020-04-05,Udham Singh Nagar,0
2020-04-06,Udham Singh Nagar,0
2020-04-07,Udham Singh Nagar,0
2020-04-08,Udham Singh Nagar,0
2020-04-09,Udham Singh Nagar,0
2020-04-10,Udham Singh Nagar,0
2020-04-11,Udham Singh Nagar,0
2020-04-12,Udham Singh Nagar,0
2020-04-13,Udham Singh Nagar,0
2020-04-14,Udham Singh Nagar,0
2020-04-15,Udham Singh Nagar,0
2020-04-16,Udham Singh Nagar,0
2020-04-17,Udham Singh Nagar,0
2020-04-18,Udham Singh Nagar,0
2020-04-19,Udham Singh Nagar,0
2020-04-20,Udham Singh Nagar,0
2020-04-21,Udham Singh Nagar,0
2020-04-22,Udham Singh Nagar,0
2020-04-23,Udham Singh Nagar,0
2020-04-24,Udham Singh Nagar,0
2020-04-25,Udham Singh Nagar,0
2020-04-26,Udham Singh Nagar,0
2020-04-27,Udham Singh Nagar,0
2020-04-28,Udham Singh Nagar,0
2020-04-29,Udham Singh Nagar,0
2020-04-30,Udham Singh Nagar,0
2020-05-01,Udham Singh Nagar,0
2020-05-02,Udham Singh Nagar,0
2020-05-03,Udham Singh Nagar,0
2020-05-04,Udham Singh Nagar,0
2020-05-05,Udham Singh Nagar,0
2020-05-06,Udham Singh Nagar,0
2020-05-07,Udham Singh Nagar,0
2020-05-08,Udham Singh Nagar,0
2020-05-09,Udham Singh Nagar,0
2020-05-10,Udham Singh Nagar,0
2020-05-11,Udham Singh Nagar,0
2020-05-12,Udham Singh Nagar,0
2020-05-13,Udham Singh Nagar,0
2020-05-14,Udham Singh Nagar,0
2020-05-15,Udham Singh Nagar,0
2020-05-16,Udham Singh Nagar,0
2020-05-17,Udham Singh Nagar,0
2020-05-18,Udham Singh Nagar,0
2020-05-19,Udham Singh Nagar,0
2020-05-20,Udham Singh Nagar,0
2020-05-21,Udham Singh Nagar,0
2020-05-22,Udham Singh Nagar,0
2020-05-23,Udham Singh Nagar,0
2020-05-24,Udham Singh Nagar,0
2020-05-25,Udham Singh Nagar,0
2020-05-26,Udham Singh Nagar,0
2020-05-27,Udham Singh Nagar,0
2020-05-28,Udham Singh Nagar,0
2020-05-29,Udham Singh Nagar,0
2020-05-30,Udham Singh Nagar,0
2020-05-31,Udham Singh Nagar,0
2020-06-01,Udham Singh Nagar,0
2020-06-02,Udham Singh Nagar,0
2020-06-03,Udham Singh Nagar,0
2020-06-04,Udham Singh Nagar,0
2020-06-05,Udham Singh Nagar,0
2020-06-06,Udham Singh Nagar,0
2020-06-07,Udham Singh Nagar,0
2020-06-08,Udham Singh Nagar,0
2020-06-09,Udham Singh Nagar,0
2020-06-10,Udham Singh Nagar,0
2020-06-11,Udham Singh Nagar,0
2020-06-12,Udham Singh Nagar,0
2020-06-13,Udham Singh Nagar,0
2020-06-14,Udham Singh Nagar,0
2020-06-15,Udham Singh Nagar,0
2020-06-16,Udham Singh Nagar,0
2020-06-17,Udham Singh Nagar,0
2020-06-18,Udham Singh Nagar,0
2020-06-19,Udham Singh Nagar,0
2020-06-20,Udham Singh Nagar,0
2020-06-21,Udham Singh Nagar,0
2020-06-22,Udham Singh Nagar,0
2020-06-23,Udham Singh Nagar,0
2020-06-24,Udham Singh Nagar,0
2020-06-25,Udham Singh Nagar,0
2020-06-26,Udham Singh Nagar,0
2020-06-27,Udham Singh Nagar,0
2020-06-28,Udham Singh Nagar,0
2020-06-29,Udham Singh Nagar,0
2020-06-30,Udham Singh Nagar,0
2020-07-01,Udham Singh Nagar,0
2020-07-02,Udham Singh Nagar,0
2020-07-03,Udham Singh Nagar,0
2020-07-04,Udham Singh Nagar,0
2020-07-05,Udham Singh Nagar,0
2020-07-06,Udham Singh Nagar,0
2020-07-07,Udham Singh Nagar,0
2020-07-08,Udham Singh Nagar,0
2020-07-09,Udham Singh Nagar,0
2020-07-10,Udham Singh Nagar,0
2020-07-11,Udham Singh Nagar,0
2020-07-12,Udham Singh Nagar,0
2020-07-13,Udham Singh Nagar,0
2020-07-14,Udham Singh Nagar,0
2020-07-15,Udham Singh Nagar,0
2020-07-16,Udham Singh Nagar,0
2020-07-17,Udham Singh Nagar,0
2020-07-18,Udham Singh Nagar,0
2020-07-19,Udham Singh Nagar,0
2020-07-20,Udham Singh Nagar,0
2020-07-21,Udham Singh Nagar,0
2020-07-22,Udham Singh Nagar,0
2020-07-23,Udham Singh Nagar,0
2020-07-24,Udham Singh Nagar,0
2020-07-25,Udham Singh Nagar,0
2020-07-26,Udham Singh Nagar,0
2020-07-27,Udham Singh Nagar,0
2020-07-28,Udham Singh Nagar,0
2020-07-29,Udham Singh Nagar,0
2020-07-30,Udham Singh Nagar,0
2020-07-31,Udham Singh Nagar,0
2020-08-01,Udham Singh Nagar,0
2020-08-02,Udham Singh Nagar,0
2020-08-03,Udham Singh Nagar,0
2020-08-04,Udham Singh Nagar,0
2020-08-05,Udham Singh Nagar,0
2020-08-06,Udham Singh Nagar,0
2020-08-07,Udham Singh Nagar,0
2020-08-08,Udham Singh Nagar,0
2020-08-09,Udham Singh Nagar,0
2020-08-10,Udham Singh Nagar,0
2020-08-11,Udham Singh Nagar,0
2020-08-12,Udham Singh Nagar,0
2020-08-13,Udham Singh Nagar,0
2020-08-14,Udham Singh Nagar,0
2020-08-15,Udham Singh Nagar,0
2020-08-16,Udham Singh Nagar,0
2020-08-17,Udham Singh Nagar,0
2020-08-18,Udham Singh Nagar,0
2020-08-19,Udham Singh Nagar,0
2020-08-20,Udham Singh Nagar,0
2020-08-21,Udham Singh Nagar,0
2020-08-22,Udham Singh Nagar,0
2020-08-23,Udham Singh Nagar,0
2020-08-24,Udham Singh Nagar,0
2020-08-25,Udham Singh Nagar,0
2020-08-26,Udham Singh Nagar,0
2020-08-27,Udham Singh Nagar,0
2020-08-28,Udham Singh Nagar,0
2020-08-29,Udham Singh Nagar,0
2020-08-30,Udham Singh Nagar,0
2020-08-31,Udham Singh Nagar,0
2020-09-01,Udham Singh Nagar,0
2020-09-02,Udham Singh Nagar,0
2020-09-03,Udham Singh Nagar,0
2020-09-04,Udham Singh Nagar,0
2020-09-05,Udham Singh Nagar,0
2020-09-06,Udham Singh Nagar,0
2020-09-07,Udham Singh Nagar,0
2020-09-08,Udham Singh Nagar,0
2020-09-09,Udham Singh Nagar,0
2020-09-10,Udham Singh Nagar,0
2020-09-11,Udham Singh Nagar,0
2020-09-12,Udham Singh Nagar,0
2020-09-13,Udham Singh Nagar,0
2020-09-14,Udham Singh Nagar,0
2020-09-15,Udham Singh Nagar,0
2020-09-16,Udham Singh Nagar,0
2020-09-17,Udham Singh Nagar,0
2020-09-18,Udham Singh Nagar,0
2020-09-19,Udham Singh Nagar,0
2020-09-20,Udham Singh Nagar,0
2020-09-21,Udham Singh Nagar,0
2020-09-22,Udham Singh Nagar,0
2020-09-23,Udham Singh Nagar,0
2020-09-24,Udham Singh Nagar,0
2020-09-25,Udham Singh Nagar,0
2020-09-26,Udham Singh Nagar,0
2020-09-27,Udham Singh Nagar,0
2020-09-28,Udham Singh Nagar,0
2020-09-29,Udham Singh Nagar,0
2020-09-30,Udham Singh Nagar,0
2020-10-01,Udham Singh Nagar,0
2020-10-02,Udham Singh Nagar,0
2020-10-03,Udham Singh Nagar,0
2020-10-04,Udham Singh Nagar,0
2020-10-05,Udham Singh Nagar,0
2020-10-06,Udham Singh Nagar,0
2020-10-07,Udham Singh Nagar,0
2020-10-08,Udham Singh Nagar,0
2020-10-09,Udham Singh Nagar,0
2020-10-10,Udham Singh Nagar,0
2020-10-11,Udham Singh Nagar,0
2020-10-12,Udham Singh Nagar,0
2020-10-13,Udham Singh Nagar,0
2020-10-14,Udham Singh Nagar,0
2020-10-15,Udham Singh Nagar,0
2020-10-16,Udham Singh Nagar,0
2020-10-17,Udham Singh Nagar,0
2020-10-18,Udham Singh Nagar,0
2020-10-19,Udham Singh Nagar,0
2020-10-20,Udham Singh Nagar,0
2020-10-21,Udham Singh Nagar,0
2020-10-22,Udham Singh Nagar,0
2020-10-23,Udham Singh Nagar,0
2020-10-24,Udham Singh Nagar,0
2020-10-25,Udham Singh Nagar,0
2020-10-26,Udham Singh Nagar,0
2020-10-27,Udham Singh Nagar,0
2020-10-28,Udham Singh Nagar,0
2020-10-29,Udham Singh Nagar,0
2020-10-30,Udham Singh Nagar,0
2020-10-31,Udham Singh Nagar,0
2020-11-01,Udham Singh Nagar,0
2020-11-02,Udham Singh Nagar,0
2020-11-03,Udham Singh Nagar,0
2020-11-04,Udham Singh Nagar,0
2020-11-05,Udham Singh Nagar,0
2020-11-06,Udham Singh Nagar,0
2020-11-07,Udham Singh Nagar,0
2020-11-08,Udham Singh Nagar,0
2020-11-09,Udham Singh Nagar,0
2020-11-10,Udham Singh Nagar,0
2020-11-11,Udham Singh Nagar,0
2020-11-12,Udham Singh Nagar,0
2020-11-13,Udham Singh Nagar,0
2020-11-14,Udham Singh Nagar,0
2020-11-15,Udham Singh Nagar,0
2020-11-16,Udham Singh Nagar,0
2020-11-17,Udham Singh Nagar,0
2020-11-18,Udham Singh Nagar,0
2020-11-19,Udham Singh Nagar,0
2020-11-20,Udham Singh Nagar,0
2020-11-21,Udham Singh Nagar,0
2020-11-22,Udham Singh Nagar,0
2020-11-23,Udham Singh Nagar,0
2020-11-24,Udham Singh Nagar,0
2020-11-25,Udham Singh Nagar,0
2020-11-26,Udham Singh Nagar,0
2020-11-27,Udham Singh Nagar,0
2020-11-28,Udham Singh Nagar,0
2020-11-29,Udham Singh Nagar,0
2020-11-30,Udham Singh Nagar,0
2020-12-01,Udham Singh Nagar,0
2020-12-02,Udham Singh Nagar,0
2020-12-03,Udham Singh Nagar,0
2020-12-04,Udham Singh Nagar,0
2020-12-05,Udham Singh Nagar,0
2020-12-06,Udham Singh Nagar,0
2020-12-07,Udham Singh Nagar,0
2020-12-08,Udham Singh Nagar,0
2020-12-09,Udham Singh Nagar,0
2020-12-10,Udham Singh Nagar,0
2020-12-11,Udham Singh Nagar,0
2020-12-12,Udham Singh Nagar,0
2020-12-13,Udham Singh Nagar,0
2020-12-14,Udham Singh Nagar,0
2020-12-15,Udham Singh Nagar,0
2020-12-16,Udham Singh Nagar,0
2020-12-17,Udham Singh Nagar,0
2020-12-18,Udham Singh Nagar,0
2020-12-19,Udham Singh Nagar,0
2020-12-20,Udham Singh Nagar,0
2020-12-21,Udham Singh Nagar,0
2020-12-22,Udham Singh Nagar,0
2020-12-23,Udham Singh Nagar,0
2020-12-24,Udham Singh Nagar,0
2020-12-25,Udham Singh Nagar,0
2020-12-26,Udham Singh Nagar,0
2020-12-27,Udham Singh Nagar,0
2020-12-28,Udham Singh Nagar,0
2020-12-29,Udham Singh Nagar,0
2020-12-30,Udham Singh Nagar,0
2020-12-31,Udham Singh Nagar,0
2021-01-01,Udham Singh Nagar,0
2021-01-02,Udham Singh Nagar,0
2021-01-03,Udham Singh Nagar,0
2021-01-04,Udham Singh Nagar,0
2021-01-05,Udham Singh Nagar,0
2021-01-06,Udham Singh Nagar,0
2021-01-07,Udham Singh Nagar,0
2021-01-08,Udham Singh Nagar,0
2021-01-09,Udham Singh Nagar,0
2021-01-10,Udham Singh Nagar,0
2021-01-11,Udham Singh Nagar,0
2021-01-12,Udham Singh Nagar,0
2021-01-13,Udham Singh Nagar,0
2021-01-14,Udham Singh Nagar,0
2021-01-15,Udham Singh Nagar,0
2021-01-16,Udham Singh Nagar,0
2021-01-17,Udham Singh Nagar,0
2021-01-18,Udham Singh Nagar,0
2021-01-19,Udham Singh Nagar,0
2021-01-20,Udham Singh Nagar,0
2021-01-21,Udham Singh Nagar,0
2021-01-22,Udham Singh Nagar,0
2021-01-23,Udham Singh Nagar,0
2021-01-24,Udham Singh Nagar,0
2021-01-25,Udham Singh Nagar,0
2021-01-26,Udham Singh Nagar,0
2021-01-27,Udham Singh Nagar,0
2021-01-28,Udham Singh Nagar,0
2021-01-29,Udham Singh Nagar,0
2021-01-30,Udham Singh Nagar,0
2021-01-31,Udham Singh Nagar,0
2021-02-01,Udham Singh Nagar,0
2021-02-02,Udham Singh Nagar,0
2021-02-03,Udham Singh Nagar,0
2021-02-04,Udham Singh Nagar,0
2021-02-05,Udham Singh Nagar,0
2021-02-06,Udham Singh Nagar,0
2021-02-07,Udham Singh Nagar,0
2021-02-08,Udham Singh Nagar,0
2021-02-09,Udham Singh Nagar,0
2021-02-10,Udham Singh Nagar,0
2021-02-11,Udham Singh Nagar,0
2021-02-12,Udham Singh Nagar,0
2021-02-13,Udham Singh Nagar,0
2021-02-14,Udham Singh Nagar,0
2021-02-15,Udham Singh Nagar,0
2021-02-16,Udham Singh Nagar,0
2021-02-17,Udham Singh Nagar,0
2021-02-18,Udham Singh Nagar,0
2021-02-19,Udham Singh Nagar,0
2021-02-20,Udham Singh Nagar,0
2021-02-21,Udham Singh Nagar,0
2021-02-22,Udham Singh Nagar,0
2021-02-23,Udham Singh Nagar,0
2021-02-24,Udham Singh Nagar,0
2021-02-25,Udham Singh Nagar,0
2021-02-26,Udham Singh Nagar,0
2021-02-27,Udham Singh Nagar,0
2021-02-28,Udham Singh Nagar,0
2021-03-01,Udham Singh Nagar,0
2021-03-02,Udham Singh Nagar,0
2021-03-03,Udham Singh Nagar,0
2021-03-04,Udham Singh Nagar,0
2021-03-05,Udham Singh Nagar,0
2021-03-06,Udham Singh Nagar,0
2021-03-07,Udham Singh Nagar,0
2021-03-08,Udham Singh Nagar,0
2021-03-09,Udham Singh Nagar,0
2021-03-10,Udham Singh Nagar,0
2021-03-11,Udham Singh Nagar,0
2021-03-12,Udham Singh Nagar,0
2021-03-13,Udham Singh Nagar,0
2021-03-14,Udham Singh Nagar,0
2021-03-15,Udham Singh Nagar,0
2021-03-16,Udham Singh Nagar,0
2021-03-17,Udham Singh Nagar,0
2021-03-18,Udham Singh Nagar,0
2021-03-19,Udham Singh Nagar,0
2021-03-20,Udham Singh Nagar,0
2021-03-21,Udham Singh Nagar,0
2021-03-22,Udham Singh Nagar,0
2021-03-23,Udham Singh Nagar,0
2021-03-24,Udham Singh Nagar,0
2021-03-25,Udham Singh Nagar,0
2021-03-26,Udham Singh Nagar,0
2021-03-27,Udham Singh Nagar,0
2021-03-28,Udham Singh Nagar,0
2021-03-29,Udham Singh Nagar,0
2021-03-30,Udham Singh Nagar,0
2021-03-31,Udham Singh Nagar,0
2021-04-01,Udham Singh Nagar,0
2021-04-02,Udham Singh Nagar,0
2021-04-03,Udham Singh Nagar,0
2021-04-04,Udham Singh Nagar,0
2021-04-05,Udham Singh Nagar,0
2021-04-06,Udham Singh Nagar,0
2021-04-07,Udham Singh Nagar,0
2021-04-08,Udham Singh Nagar,0
2021-04-09,Udham Singh Nagar,0
2021-04-10,Udham Singh Nagar,0
2021-04-11,Udham Singh Nagar,0
2021-04-12,Udham Singh Nagar,0
2021-04-13,Udham Singh Nagar,0
2021-04-14,Udham Singh Nagar,0
2021-04-15,Udham Singh Nagar,0
2021-04-16,Udham Singh Nagar,0
2021-04-17,Udham Singh Nagar,0
2021-04-18,Udham Singh Nagar,0
2021-04-19,Udham Singh Nagar,0
2021-04-20,Udham Singh Nagar,0
2021-04-21,Udham Singh Nagar,0
2021-04-22,Udham Singh Nagar,0
2021-04-23,Udham Singh Nagar,0
2021-04-24,Udham Singh Nagar,0
2021-04-25,Udham Singh Nagar,0
2021-04-26,Udham Singh Nagar,0
2021-04-27,Udham Singh Nagar,0
2021-04-28,Udham Singh Nagar,0
2021-04-29,Udham Singh Nagar,0
2021-04-30,Udham Singh Nagar,0
2021-05-01,Udham Singh Nagar,0
2021-05-02,Udham Singh Nagar,0
2021-05-03,Udham Singh Nagar,0
2021-05-04,Udham Singh Nagar,0
2021-05-05,Udham Singh Nagar,0
2021-05-06,Udham Singh Nagar,0
2021-05-07,Udham Singh Nagar,0
2021-05-08,Udham Singh Nagar,0
2021-05-09,Udham Singh Nagar,0
2021-05-10,Udham Singh Nagar,0
2021-05-11,Udham Singh Nagar,0
2021-05-12,Udham Singh Nagar,0
2021-05-13,Udham Singh Nagar,0
2021-05-14,Udham Singh Nagar,0
2021-05-15,Udham Singh Nagar,0
2021-05-16,Udham Singh Nagar,0
2021-05-17,Udham Singh Nagar,0
2021-05-18,Udham Singh Nagar,0
2021-05-19,Udham Singh Nagar,0
2021-05-20,Udham Singh Nagar,0
2021-05-21,Udham Singh Nagar,0
2021-05-22,Udham Singh Nagar,0
2021-05-23,Udham Singh Nagar,0
2021-05-24,Udham Singh Nagar,0
2021-05-25,Udham Singh Nagar,0
2021-05-26,Udham Singh Nagar,0
2021-05-27,Udham Singh Nagar,0
2021-05-28,Udham Singh Nagar,0
2021-05-29,Udham Singh Nagar,0
2021-05-30,Udham Singh Nagar,0
2021-05-31,Udham Singh Nagar,0
2021-06-01,Udham Singh Nagar,0
2021-06-02,Udham Singh Nagar,0
2021-06-03,Udham Singh Nagar,0
2021-06-04,Udham Singh Nagar,0
2021-06-05,Udham Singh Nagar,0
2021-06-06,Udham Singh Nagar,0
2021-06-07,Udham Singh Nagar,0
2021-06-08,Udham Singh Nagar,0
2021-06-09,Udham Singh Nagar,0
2021-06-10,Udham Singh Nagar,0
2021-06-11,Udham Singh Nagar,0
2021-06-12,Udham Singh Nagar,0
2021-06-13,Udham Singh Nagar,0
2021-06-14,Udham Singh Nagar,0
2021-06-15,Udham Singh Nagar,0
2021-06-16,Udham Singh Nagar,0
2021-06-17,Udham Singh Nagar,0
2021-06-18,Udham Singh Nagar,0
2021-06-19,Udham Singh Nagar,0
2021-06-20,Udham Singh Nagar,0
2021-06-21,Udham Singh Nagar,0
2021-06-22,Udham Singh Nagar,0
2021-06-23,Udham Singh Nagar,0
2021-06-24,Udham Singh Nagar,0
2021-06-25,Udham Singh Nagar,0
2021-06-26,Udham Singh Nagar,0
2021-06-27,Udham Singh Nagar,0
2021-06-28,Udham Singh Nagar,0
2021-06-29,Udham Singh Nagar,0
2021-06-30,Udham Singh Nagar,0
2021-07-01,Udham Singh Nagar,0
2021-07-02,Udham Singh Nagar,0
2021-07-03,Udham Singh Nagar,0
